lat,lon,stopId,tag,title
37.79314,-122.39987,13851,3851,California St & Battery St
37.7926099,-122.39753,134347,34347,Davis St & Pine St
37.7926099,-122.39753,14347,4347,Davis St & Pine St
37.7919399,-122.40254,15944,5944,Pine St & Montgomery St
37.7826699,-122.4459299,16093,6093,Presidio Ave & Geary Blvd
37.78214,-122.4475699,15710,5710,Masonic Ave & Geary Blvd
37.7786599,-122.4472099,16724,6724,Turk St & Masonic Ave
37.77835,-122.4496599,16730,6730,Turk St & Roselyn Ter
37.7780899,-122.4517,16714,6714,Turk St & Chabot Ter
37.77791,-122.4532799,16727,6727,Turk St & Parker Ave
37.77764,-122.4553699,16731,6731,Turk St & Stanyan St
37.7774699,-122.4588599,13067,3067,Balboa St & Arguello Blvd
37.7774,-122.4617499,13032,3032,Balboa St & 4th Ave
37.7772899,-122.46416,13034,3034,Balboa St & 6th Ave
37.7772,-122.4660399,13036,3036,Balboa St & 8th Ave
37.7771,-122.4681699,13038,3038,Balboa St & 10th Ave
37.777,-122.4703099,13040,3040,Balboa St & 12th Ave
37.7768999,-122.47192,17696,7696,Balboa St & Park Presidio Blvd
37.7768699,-122.47053,13041,3041,Balboa St & 12th Ave
37.77697,-122.4683899,13039,3039,Balboa St & 10th Ave
37.77707,-122.4662599,13037,3037,Balboa St & 8th Ave
37.7771699,-122.46385,13035,3035,Balboa St & 6th Ave
37.7772599,-122.46197,13033,3033,Balboa St & 4th Ave
37.77715,-122.4581799,16709,6709,Turk St & Arguello Blvd
37.7775599,-122.45503,16732,6732,Turk St & Stanyan St
37.7777499,-122.45348,16728,6728,Turk St & Parker Ave
37.7780099,-122.45137,16715,6715,Turk St & Chabot Ter
37.77824,-122.4495899,16729,6729,Turk St & Roselyn Ter
37.77877,-122.447,15718,5718,Masonic Ave & Turk St
37.7821299,-122.44728,15709,5709,Masonic Ave & Geary Blvd
37.7827099,-122.4458,16092,6092,Presidio Ave & Geary Blvd
37.79107,-122.4009499,17302,7302,Bush St & Sansome St
37.7920199,-122.4008599,16332,6332,Sansome St & Pine St
37.79314,-122.39987,13851,3851,California St & Battery St
37.7926099,-122.39753,134347,34347,Davis St & Pine St
37.7869099,-122.45656,16293,6293,Sacramento St & Cherry St
37.7860399,-122.45683,13852,3852,California St & Cherry St
37.7855599,-122.45925,13644,3644,Arguello Blvd & California St
37.7830699,-122.4590699,13645,3645,Arguello Blvd & Clement St
37.78143,-122.45895,13649,3649,Arguello Blvd & Geary Blvd
37.77708,-122.45864,13642,3642,Arguello Blvd & Balboa St
37.77428,-122.4579999,14224,4224,Fulton St & Arguello Blvd
37.7745999,-122.4547099,16479,6479,Stanyan St & Fulton St
37.7727699,-122.4543299,16481,6481,Stanyan St & Hayes St
37.7691699,-122.45307,14963,4963,Haight St & Stanyan St
37.76971,-122.4486599,14947,4947,Haight St & Clayton St
37.76916,-122.44685,13665,3665,Ashbury St & Waller St
37.7673099,-122.4464699,17295,7295,Ashbury St & Frederick St
37.7652999,-122.4460699,13663,3663,Ashbury St & Piedmont St
37.7642999,-122.44609,13657,3657,Ashbury St & Clifford Ter
37.76301,-122.4469699,17220,7220,Ashbury St & Clayton St
37.76086,-122.4464799,14070,4070,Clayton St & Twin Peaks Blvd
37.75867,-122.44587,14076,4076,Clayton St & Corbett Ave
37.75822,-122.44432,14080,4080,Clayton St & Market St
37.7584099,-122.4440499,15663,5663,Market St & Clayton St
37.76024,-122.4434899,13328,3328,18th St & Danvers St
37.76049,-122.44078,13336,3336,18th St & Hattie St
37.7607,-122.4372899,13329,3329,18th St & Diamond St
37.7608499,-122.43484,13326,3326,18th St & Castro St
37.7609599,-122.4329,13341,3341,18th St & Noe St
37.7610899,-122.43068,13345,3345,18th St & Sanchez St
37.76125,-122.4281399,13323,3323,18th St & Church St
37.76139,-122.4259299,13331,3331,18th St & Dolores St
37.7615199,-122.42365,13334,3334,18th St & Guerrero St
37.7616599,-122.42142,13349,3349,18th St & Valencia St
37.7626399,-122.41935,15553,5553,Mission St & 18th St
37.76502,-122.41928,13292,3292,16th St & Mission St
37.7652199,-122.41605,13299,3299,16th St & Shotwell St
37.7653799,-122.41329,13289,3289,16th St & Harrison St
37.7655999,-122.41041,13282,3282,16th St & Bryant St
37.7657599,-122.40761,13296,3296,16th St & Potrero Ave
37.7631299,-122.4074099,17911,7911,Potrero Ave & Mariposa St
37.76061,-122.40717,17912,7912,Potrero Ave & 19th St
37.7574899,-122.4068999,16034,6034,Potrero Ave & 21st St
37.7549499,-122.4067499,16037,6037,Potrero Ave & 23rd St
37.7529399,-122.4063899,16039,6039,Potrero Ave & 24th St
37.7514099,-122.40668,133511,33511,25th St & Potrero Ave
37.7514099,-122.40668,13511,3511,25th St & Potrero Ave
37.7528299,-122.4072199,14964,4964,Hampshire St & 24th St
37.75311,-122.40634,16038,6038,Potrero Ave & 24th St
37.75541,-122.40647,16119,6119,SF General Hospital
37.7578599,-122.4067199,17908,7908,Potrero Ave & 21st St
37.76074,-122.40702,17909,7909,Potrero Ave & 19th St
37.7632799,-122.4072599,17910,7910,Potrero Ave & Mariposa St
37.76462,-122.40742,16028,6028,Potrero Ave & 17th St
37.7657999,-122.4076199,13295,3295,16th St & Potrero Ave
37.7656599,-122.41029,13281,3281,16th St & Bryant St
37.76552,-122.4129799,13288,3288,16th St & Harrison St
37.7654,-122.4154299,17289,7289,16th St & Folsom St
37.76504,-122.4197299,15552,5552,Mission St & 16th St
37.7618999,-122.41951,13338,3338,18th St & Mission St
37.7617599,-122.42173,13348,3348,18th St & Valencia St
37.76162,-122.4239499,13333,3333,18th St & Guerrero St
37.76149,-122.4262399,13330,3330,18th St & Dolores St
37.76137,-122.4281899,13322,3322,18th St & Church St
37.7612299,-122.43046,13344,3344,18th St & Sanchez St
37.7610899,-122.43269,13340,3340,18th St & Noe St
37.7609499,-122.43515,13325,3325,18th St & Castro St
37.76077,-122.4381499,13332,3332,18th St & Eureka St
37.76059,-122.4410899,13335,3335,18th St & Hattie St
37.76036,-122.4435399,13327,3327,18th St & Danvers St
37.7597899,-122.4444399,13339,3339,18th St & Market St
37.7583799,-122.4444799,14079,4079,Clayton St & Market St
37.7587899,-122.44593,14075,4075,Clayton St & Corbett Ave
37.76094,-122.44634,14077,4077,Clayton St & Carmel St
37.7629799,-122.4468,13659,3659,Ashbury St & Clayton St
37.7642799,-122.44595,13656,3656,Ashbury St & Clifford Ter
37.7651499,-122.4458799,13664,3664,Ashbury St & Piedmont St
37.7671499,-122.4462799,13661,3661,Ashbury St & Frederick St
37.76901,-122.44666,13666,3666,Ashbury St & Waller St
37.7699399,-122.4468499,13662,3662,Ashbury St & Haight St
37.76989,-122.4484699,14946,4946,Haight St & Clayton St
37.7693299,-122.45284,14962,4962,Haight St & Stanyan St
37.7708599,-122.4537799,16482,6482,Stanyan St & Oak St
37.77282,-122.45419,16480,6480,Stanyan St & Hayes St
37.7747699,-122.4547399,14236,4236,Fulton St & Stanyan St
37.77443,-122.4583,13648,3648,Arguello Blvd & Fulton St
37.7774799,-122.4585199,13651,3651,Arguello Blvd & Turk Blvd
37.78108,-122.45876,13650,3650,Arguello Blvd & Geary Blvd
37.78374,-122.45896,13647,3647,Arguello Blvd & Euclid Ave
37.7855999,-122.45909,13643,3643,Arguello Blvd & California St
37.7869099,-122.45656,136293,36293,Sacramento St & Cherry St
37.7623999,-122.43527,14334,4334,Castro St & Market St
37.7608599,-122.4350499,14315,4315,Castro St & 18th St
37.75939,-122.43491,14316,4316,Castro St & 19th St
37.7577799,-122.4347699,14318,4318,Castro St & 20th St
37.75768,-122.4359699,13414,3414,20th St & Collingwood St
37.75756,-122.4378399,13415,3415,20th St & Eureka St
37.7559699,-122.4378999,14538,4538,Eureka St & 21st St
37.7543699,-122.4377399,14540,4540,Eureka St & 22nd St
37.7527899,-122.4375899,14542,4542,Eureka St & 23rd St
37.7527,-122.4365399,13448,3448,23rd St & Diamond St
37.75126,-122.43638,14370,4370,Diamond St & 24th St
37.74965,-122.43621,14372,4372,Diamond St & 25th St
37.7488499,-122.4361599,14390,4390,Diamond St & Clipper St
37.74785,-122.43607,14375,4375,Diamond St & 26th St
37.74707,-122.43599,14385,4385,Diamond St & Cesar Chavez St
37.74626,-122.43592,14377,4377,Diamond St & 27th St
37.74564,-122.43586,14398,4398,Diamond St & Duncan St
37.74465,-122.43576,14379,4379,Diamond St & 28th St
37.7432499,-122.4356599,14380,4380,Diamond St & 29th St
37.7419199,-122.43548,14397,4397,Diamond St & Diamond Heights Blvd
37.74004,-122.4357199,13615,3615,Addison St & Diamond Heights Blvd
37.7400599,-122.43443,13618,3618,Addison St & Farnum St
37.7383299,-122.4340699,14579,4579,Farnum St & Moffitt St
37.73683,-122.43219,15634,5634,33 Moffitt St
37.73666,-122.43118,13096,3096,Bemis St & Moffitt St
37.73773,-122.4295299,13693,3693,Bemis St & Addison St
37.73776,-122.42829,17867,7867,Miguel St & Laidley St
37.73711,-122.4279199,13972,3972,Chenery St & Miguel St
37.7364599,-122.42894,13969,3969,Chenery St & Mateo St
37.73563,-122.4301999,13976,3976,Chenery St & Roanoke St
37.7346,-122.4323299,13967,3967,Chenery St & Castro St
37.7344699,-122.43395,14389,4389,Diamond St & Chenery St
37.7334899,-122.43408,133696,33696,Bosworth St & Diamond St
37.7334899,-122.43408,13696,3696,Bosworth St & Diamond St
37.73446,-122.4338399,14388,4388,Diamond St & Chenery St
37.7345799,-122.43191,13973,3973,Chenery St & Natick St
37.7354799,-122.43028,13977,3977,Chenery St & Roanoke St
37.7363299,-122.429,13970,3970,Chenery St & Mateo St
37.7371399,-122.42775,13971,3971,Chenery St & Miguel St
37.7377499,-122.4282499,17868,7868,Miguel St & Laidley St
37.73793,-122.4294599,17843,7843,Bemis St & Addison St
37.73774,-122.4310099,13613,3613,46 Addison St
37.7381699,-122.4328099,13614,3614,164 Addison St
37.7399999,-122.43361,13616,3616,Addison St & Digby St
37.7401899,-122.4342199,13617,3617,Addison St & Farnum St
37.7401999,-122.43576,14360,4360,Diamond Heights & Addison St
37.7415999,-122.43535,14394,4394,Diamond St & Diamond Heights Blvd
37.7430799,-122.43549,14381,4381,Diamond St & 29th St
37.7446899,-122.4355999,14378,4378,Diamond St & 28th St
37.7454699,-122.4356899,14399,4399,Diamond St & Duncan St
37.74629,-122.43576,14376,4376,Diamond St & 27th St
37.7470999,-122.4358399,14384,4384,Diamond St & Cesar Chavez St
37.74789,-122.43591,14374,4374,Diamond St & 26th St
37.7486799,-122.4359899,14391,4391,Diamond St & Clipper St
37.7494899,-122.4360599,14373,4373,Diamond St & 25th St
37.7510799,-122.43622,14371,4371,Diamond St & 24th St
37.7527699,-122.43739,13449,3449,23rd St & Eureka St
37.75422,-122.43757,14541,4541,Eureka St & 22nd St
37.7558099,-122.4377299,14539,4539,Eureka St & 21st St
37.75741,-122.43788,14537,4537,Eureka St & 20th St
37.75903,-122.43804,14536,4536,Eureka St & 19th St
37.7606299,-122.4381899,14535,4535,Eureka St & 18th St
37.76159,-122.43828,14543,4543,Eureka St & Market St
37.7624499,-122.43554,17253,7253,Market & Castro
37.7482099,-122.4589,15247,5247,Forest Hill Station
37.74649,-122.45644,16933,6933,Woodside Ave & Balceta Ave
37.74628,-122.45559,16935,6935,Woodside Ave & Hernandez Ave
37.7457,-122.4540599,16940,6940,Woodside Ave & Ulloa St
37.74562,-122.45222,16938,6938,Woodside Ave & Portola Dr
37.7443599,-122.4532299,14238,4238,Fowler Ave & Portola Dr
37.74306,-122.45118,16665,6665,Teresita Blvd & Evelyn Way
37.74173,-122.45053,16673,6673,Teresita Blvd & Isola Way
37.7407099,-122.44918,16679,6679,Teresita Blvd & Reposa Way
37.73985,-122.4480099,16671,6671,Teresita Blvd & Gaviota Way
37.73897,-122.44624,16664,6664,Teresita Blvd & El Sereno Ct
37.7376999,-122.4466299,16662,6662,Teresita Blvd & Bella Vista Way
37.73684,-122.4458699,16659,6659,636 Teresita Blvd
37.7356899,-122.4464599,16666,6666,Teresita Blvd & Foerster St
37.7345699,-122.4454999,16681,6681,Teresita Blvd & Stillings Ave
37.7339499,-122.44636,16660,6660,900 Teresita Blvd
37.7343499,-122.4487799,16667,6667,Teresita Blvd & Foerster St
37.7331499,-122.4489499,14651,4651,Foerster St & Mangels Ave
37.7314799,-122.44854,15433,5433,Monterey Blvd & Foerster St
37.73148,-122.44669,15429,5429,Monterey Blvd & Edna St
37.73151,-122.4439799,15427,5427,Monterey Blvd & Detroit St
37.73151,-122.44213,15425,5425,Monterey Blvd & Congo St
37.7315199,-122.43985,15423,5423,Monterey Blvd & Baden St
37.7335099,-122.43415,14386,4386,Diamond St & Bosworth St
37.73446,-122.4338399,14388,4388,Diamond St & Chenery St
37.7345799,-122.43191,13973,3973,Chenery St & Natick St
37.7354799,-122.43028,13977,3977,Chenery St & Roanoke St
37.7363299,-122.429,13970,3970,Chenery St & Mateo St
37.7371399,-122.42775,13971,3971,Chenery St & Miguel St
37.7388999,-122.42579,13968,3968,Chenery St & Fairmount St
37.73963,-122.4255,13975,3975,Chenery St & Randall St
37.7420199,-122.4257499,13965,3965,Chenery St & 30th St
37.7421699,-122.42446,13538,3538,30th St & Dolores St
37.7424099,-122.42194,15571,5571,Mission St & 30th St
37.74625,-122.4193999,17841,7841,Mission St & Power St
37.7479899,-122.42035,136882,36882,Valencia St & Cesar Chavez St
37.7408199,-122.44936,16229,6229,Reposa Way & Teresita Blvd
37.7401999,-122.45061,16228,6228,Reposa Way & Myra Way
37.7392299,-122.45053,15456,5456,Myra Way & Omar Way
37.7382,-122.4508799,15451,5451,555 Myra Way
37.7378199,-122.4514899,15453,5453,Myra Way & Molimo Dr
37.7367099,-122.45379,15452,5452,Myra Way & Dalewood Way
37.73773,-122.45173,15454,5454,Myra Way & Molimo Dr
37.73818,-122.45071,15450,5450,555 Myra Way
37.73924,-122.45036,15455,5455,Myra Way & Omar Way
37.74004,-122.45054,17307,7307,Myra Way & Reposa Way
37.7479899,-122.42035,16882,6882,Valencia St & Cesar Chavez St
37.74674,-122.42024,16886,6886,Valencia St & Duncan St
37.7450799,-122.4203,15626,5626,Mission St & Valencia St
37.7424099,-122.42204,13540,3540,30th St & Mission St
37.7423,-122.4240299,13537,3537,30th St & Dolores St
37.7419099,-122.4258199,13966,3966,Chenery St & 30th St
37.73993,-122.42569,13974,3974,Chenery St & Randall St
37.7396999,-122.42757,16177,6177,Randall St & Whitney St
37.7389,-122.42749,16981,6981,Whitney St & Fairmount St
37.73711,-122.4279199,13972,3972,Chenery St & Miguel St
37.7364599,-122.42894,13969,3969,Chenery St & Mateo St
37.73563,-122.4301999,13976,3976,Chenery St & Roanoke St
37.7345999,-122.43233,13967,3967,Chenery St & Castro St
37.73447,-122.4339499,14389,4389,Diamond St & Chenery St
37.7334499,-122.43422,14387,4387,Diamond St & Bosworth St
37.73167,-122.43777,15420,5420,Monterey Blvd & Acadia St
37.7316699,-122.43963,15422,5422,Monterey Blvd & Baden St
37.7316599,-122.44191,15424,5424,Monterey Blvd & Congo St
37.73164,-122.4446099,15426,5426,Monterey Blvd & Detroit St
37.7316299,-122.44647,15428,5428,Monterey Blvd & Edna St
37.7316999,-122.44875,17528,7528,Foerster St. & Monterey Blvd
37.7329899,-122.44879,14652,4652,Foerster St & Mangels Ave
37.7341899,-122.4487999,14654,4654,Foerster St & Teresita Blvd
37.73399,-122.44664,16661,6661,900 Teresita Blvd
37.7344699,-122.44528,16680,6680,Teresita Blvd & Stillings Ave
37.7355199,-122.44632,16668,6668,Teresita Blvd & Foerster St
37.7367899,-122.44567,16658,6658,636 Teresita Blvd
37.73748,-122.44634,16675,6675,Teresita Blvd & Marietta Dr
37.7389299,-122.44605,16663,6663,Teresita Blvd & El Sereno Ct
37.7398999,-122.44773,16670,6670,Teresita Blvd & Gaviota Way
37.7409799,-122.44922,16678,6678,Teresita Blvd & Reposa Way
37.7418399,-122.4504699,16672,6672,Teresita Blvd & Isola Way
37.7426,-122.45065,16676,6676,Teresita Blvd & Marietta Dr
37.74349,-122.45139,16669,6669,Teresita Blvd & Fowler Ave
37.74508,-122.4521,16677,6677,Teresita Blvd & Portola Dr
37.74577,-122.45243,16937,6937,Woodside Ave & Portola Dr
37.74577,-122.4538299,16939,6939,Woodside Ave & Ulloa St
37.7463799,-122.4553499,16934,6934,Woodside Ave & Hernandez Ave
37.7472299,-122.4590799,15244,5244,Laguna Honda Blvd & Dewey Blvd
37.7483299,-122.45884,15245,5245,Forest Hill Station
37.7507099,-122.4609199,15243,5243,Laguna Honda Bl. & Clarendon Ave
37.7517099,-122.4583899,14032,4032,Clarendon Ave & Clarendon Woods
37.7516299,-122.45618,14035,4035,Clarendon Ave & Olympia Way
37.7530699,-122.45586,14033,4033,Clarendon Ave & Galewood Circle
37.7536799,-122.45551,14037,4037,Clarendon Ave & Panorama Dr
37.7534599,-122.45263,15981,5981,Panorama Dr & Dellbrook Ave
37.75362,-122.45054,15697,5697,Marview Way & Panorama Dr
37.7512199,-122.45009,16426,6426,Skyview Way & Aquavista Way
37.7499399,-122.45033,16428,6428,Skyview Way & Gladeview Dr
37.74893,-122.4504499,16427,6427,Skyview Way & Cityview Way
37.7488999,-122.45138,14335,4335,Cityview Way & Knollview Way
37.74926,-122.45203,15982,5982,Panorama Dr & Starview Way
37.7512999,-122.4522699,15824,5824,Olympia Way & Panorama Dr
37.75128,-122.4530699,15823,5823,Olympia Way & Dellbrook Ave
37.7513399,-122.4543899,15822,5822,Olympia Way & Dellbrook Ave
37.7514899,-122.45622,15821,5821,Olympia Way & Clarendon Ave
37.7552999,-122.4554099,15820,5820,Oakpark Dr & Forest Knolls Dr
37.75534,-122.4563499,16914,6914,Warren Dr & Oakpark Dr
37.7536799,-122.4579799,16907,6907,117 Warren Dr
37.7537599,-122.4599699,16911,6911,Warren Dr & Christopher Dr
37.7544699,-122.4610799,16912,6912,Warren Dr & Devonshire Way
37.7554,-122.46131,16908,6908,345 Warren Dr
37.75691,-122.46148,16909,6909,400 Warren Dr
37.7577199,-122.4619,16910,6910,455 Warren Dr
37.7586899,-122.4631299,16913,6913,Warren Dr & Locksley Ave
37.7584299,-122.4638599,17308,7308,7th Ave & Lawton St
37.7565999,-122.4637399,13188,3188,1697 7th Ave
37.75465,-122.4637999,15253,5253,Laguna Honda Blvd & Noriega St
37.7511199,-122.4613499,14878,4878,Laguna Honda Bl & Clarendon Ave
37.7482099,-122.4589,135247,35247,Forest Hill Station
37.7408199,-122.44936,116229,16229,Reposa Way & Teresita Blvd
37.7401999,-122.45061,116228,16228,Reposa Way & Myra Way
37.7392299,-122.45053,115456,15456,Myra Way & Omar Way
37.7382,-122.4508799,115451,15451,555 Myra Way
37.7378199,-122.4514899,115453,15453,Myra Way & Molimo Dr
37.7367099,-122.45379,115452,15452,Myra Way & Dalewood Way
37.73773,-122.45173,115454,15454,Myra Way & Molimo Dr
37.73818,-122.45071,115450,15450,555 Myra Way
37.73924,-122.45036,115455,15455,Myra Way & Omar Way
37.74004,-122.45054,117307,17307,Myra Way & Reposa Way
37.7701499,-122.44538,15711,5711,Masonic Ave & Haight St
37.7699399,-122.4468499,13662,3662,Ashbury St & Haight St
37.7698899,-122.44847,14946,4946,Haight St & Clayton St
37.76945,-122.4507699,14096,4096,Cole St & Haight St
37.7668299,-122.4501999,14094,4094,Cole St & Frederick St
37.76556,-122.44996,14092,4092,Cole St & Carl St
37.7646199,-122.4497799,14098,4098,Cole St & Parnassus Ave
37.7632599,-122.4495299,14089,4089,Cole St & Alma St
37.7617099,-122.4492099,14088,4088,Cole St & 17th St
37.7609299,-122.4490499,14093,4093,Cole St & Carmel St
37.7609199,-122.44763,14204,4204,Carmel St & Belvedere St
37.7609399,-122.44663,14205,4205,Carmel St & Twin Peaks Blvd
37.76195,-122.4452099,16235,6235,Roosevelt Way & 17th St
37.7632499,-122.44382,16239,6239,Roosevelt Way & Lower Ter
37.7637299,-122.44291,16236,6236,Roosevelt Way & Clifford Ter
37.7645,-122.44314,16231,6231,415 Roosevelt Way
37.76536,-122.4410199,16240,6240,Roosevelt Way & Museum Way
37.7664899,-122.4395,16233,6233,Roosevelt Way & 15th St
37.7667,-122.43828,17310,7310,Roosevelt Way & Buena Vista Ter
37.7671599,-122.43722,16232,6232,Roosevelt Way & 14th St
37.7672799,-122.43578,13257,3257,14th St & Castro St
37.7674,-122.4335599,13259,3259,14th St & Noe St
37.7675399,-122.43128,13261,3261,14th St & Sanchez St
37.7676699,-122.42913,13255,3255,14th St & Church St
37.76569,-122.4313999,15653,5653,Market St & 15th St
37.76391,-122.4336599,15654,5654,Market St & 16th St
37.7630199,-122.43498,15667,5667,Market St & Castro St
37.7624199,-122.43749,13314,3314,17th St & Diamond St
37.7618999,-122.4402199,14185,4185,Corbett Ave & Ord St
37.7617099,-122.44112,14179,4179,Corbett Ave & Hattie St
37.7617999,-122.4428399,14162,4162,211 Corbett Ave
37.7613299,-122.44408,14175,4175,Corbett Ave & Danvers St
37.76048,-122.4444799,14184,4184,Corbett Ave & Mars St
37.7599299,-122.44533,14164,4164,328 Corbett Ave
37.75894,-122.4461399,14171,4171,Corbett Ave & Clayton St
37.75783,-122.44474,14182,4182,Corbett Ave & Iron Aly
37.75645,-122.44342,14178,4178,Corbett Ave & Graystone Ter
37.75535,-122.4428299,14187,4187,Corbett Ave & Romain St
37.75412,-122.4430099,14167,4167,795 Corbett Ave
37.7528699,-122.4438099,14181,4181,Corbett Ave & Hopkins Ave
37.75168,-122.4437099,14170,4170,956 Corbett Ave
37.74995,-122.4434799,16008,6008,6 Portola Dr
37.7489699,-122.44396,16009,6009,120 Portola Dr
37.7470299,-122.44487,16010,6010,Portola Dr & Burnett Ave
37.7480599,-122.4448999,17685,7685,Burnett Ave & Dawnview Way
37.7492999,-122.4450799,17020,7020,Crestline Dr & Burnett Ave
37.7503899,-122.44658,14209,4209,40 Crestline Dr
37.7517599,-122.4462,14210,4210,74 Crestline Dr
37.75235,-122.44608,16087,6087,90 Parkridge Dr
37.7504099,-122.44578,136086,36086,Parkridge Dr & Burnett Ave
37.7504099,-122.44578,16086,6086,Parkridge Dr & Burnett Ave
37.7491199,-122.44494,13712,3712,Burnett Ave & Crestline Dr
37.7480799,-122.4450899,13713,3713,Burnett Ave & Dawnview Way
37.7471499,-122.4442,16012,6012,Portola Dr & Diamond Hts Bl
37.7508499,-122.44396,14173,4173,Corbett Ave & Cuesta Ct
37.75208,-122.44341,14169,4169,925 Corbett Ave
37.7539899,-122.443,14168,4168,800 Corbett Ave
37.7554799,-122.44279,14186,4186,Corbett Ave & Romain St
37.7564099,-122.4432799,14177,4177,Corbett Ave & Graystone Ter
37.7575,-122.44415,14166,4166,539 Corbett Ave
37.75866,-122.4459,14172,4172,Corbett Ave & Clayton St
37.7599099,-122.44507,14165,4165,341 Corbett Ave
37.76054,-122.44425,14183,4183,Corbett Ave & Mars St
37.7612,-122.4440399,14174,4174,Corbett Ave & Danvers St
37.76165,-122.44294,14163,4163,211 Corbett Ave
37.76161,-122.44112,14180,4180,Corbett Ave & Hattie St
37.76208,-122.4396199,14176,4176,Corbett Ave & Douglass St
37.7624599,-122.43545,15665,5665,Market St & Castro St
37.76396,-122.4333199,15687,5687,Market St & Noe St
37.76569,-122.4311399,15691,5691,Market St & Sanchez St
37.76751,-122.42893,17073,7073,Church St & Market St
37.7677699,-122.42909,13254,3254,14th St & Church St
37.76767,-122.4310999,13260,3260,14th St & Sanchez St
37.76751,-122.4332699,13258,3258,14th St & Noe St
37.76738,-122.4358399,13256,3256,14th St & Castro St
37.7673,-122.4372099,13253,3253,14th St & Alpine Ter
37.7668499,-122.43815,13820,3820,Buena Vista Ter & Roosevelt Way
37.7688299,-122.4383299,13819,3819,Buena Vista Ter & Buena Vista East
37.76773,-122.4402099,13818,3818,Buena Vista Ave East & SJ H
37.76582,-122.4427999,16796,6796,Upper Ter & Buena Vista West Ave
37.7654499,-122.44338,16797,6797,Upper Ter & Masonic Ave
37.7644999,-122.4432999,16230,6230,414 Roosevelt Way
37.7637299,-122.4430099,16237,6237,Roosevelt Way & Clifford Ter
37.7634199,-122.4437,16238,6238,Roosevelt Way & Lower Ter
37.7619699,-122.4453699,16234,6234,Roosevelt Way & 17th St
37.7618499,-122.4466999,13309,3309,17th St & Clayton St
37.76176,-122.4476799,13307,3307,17th St & Belvedere St
37.76168,-122.4489799,13310,3310,17th St & Cole St
37.76313,-122.44938,14090,4090,Cole St & Alma St
37.7647699,-122.4497099,14097,4097,Cole St & Parnassus Ave
37.7659399,-122.4499099,14091,4091,Cole St & Carl St
37.7685299,-122.4504299,14099,4099,Cole St & Waller St
37.76946,-122.45061,14095,4095,Cole St & Haight St
37.76971,-122.4486599,14947,4947,Haight St & Clayton St
37.7701499,-122.44538,135711,35711,Masonic Ave & Haight St
37.7899799,-122.39521,17916,7916,Transit Center Bay D
37.79165,-122.39815,14725,4725,Fremont St & Market St
37.79001,-122.4004899,15689,5689,Market St & Sansome St
37.7884899,-122.40248,15684,5684,Market St & Montgomery St
37.788,-122.4036599,14301,4301,Geary St & Kearny St
37.7876299,-122.40657,14766,4766,Geary St & Stockton St
37.7873999,-122.40839,14757,4757,Geary St & Powell St
37.78698,-122.4116799,14767,4767,Geary St & Taylor St
37.78677,-122.4133299,14300,4300,Geary St & Jones St
37.78656,-122.4149699,14303,4303,Geary St & Leavenworth St
37.7861399,-122.41825,14302,4302,Geary St & Larkin St
37.7857499,-122.42157,14768,4768,Geary Blvd & Van Ness Ave
37.7854299,-122.4250799,14298,4298,Geary Blvd & Gough St
37.7850299,-122.42781,14304,4304,Geary Blvd & Laguna St
37.7846399,-122.43102,14769,4769,Geary Blvd & Webster St
37.7843899,-122.43305,14295,4295,Geary Blvd & Fillmore St
37.78385,-122.4377599,14760,4760,Geary Blvd & Scott St
37.78343,-122.4393699,14293,4293,Geary Blvd & Divisadero St
37.7829699,-122.44296,14289,4289,Geary Blvd & Baker St
37.7825399,-122.44669,14758,4758,Geary Blvd & Masonic Ave
37.78224,-122.4499899,14290,4290,Geary Blvd & Collins St
37.7818499,-122.45307,14762,4762,Geary Blvd & Spruce St
37.78153,-122.4556799,14292,4292,Geary Blvd & Commonwealth St
37.78131,-122.4589499,17854,7854,Geary Blvd & Arguello Blvd
37.7812799,-122.46094,14255,4255,Geary Blvd & 3rd Ave
37.78113,-122.4641599,14257,4257,Geary Blvd & 6th Ave
37.78098,-122.4676399,14259,4259,Geary Blvd & 9th Ave
37.7808399,-122.4706,14261,4261,Geary Blvd & 12th Ave
37.7806899,-122.47242,14755,4755,Geary Blvd & Park Presidio Blvd
37.7805999,-122.47604,14263,4263,Geary Blvd & 17th Ave
37.78045,-122.4792699,14265,4265,Geary Blvd & 20th Ave
37.78035,-122.4813999,14267,4267,Geary Blvd & 22nd Ave
37.7802199,-122.48461,14269,4269,Geary Blvd & 25th Ave
37.7800099,-122.48781,14271,4271,Geary Blvd & 28th Ave
37.7799599,-122.48997,14273,4273,Geary Blvd & 30th Ave
37.7795699,-122.49338,13560,3560,33rd Ave & Geary Blvd
37.77786,-122.49325,13551,3551,33rd Ave & Anza St
37.7759999,-122.4931299,13554,3554,33rd Ave & Balboa St
37.7766799,-122.49195,13545,3545,32nd Ave & Balboa St
37.7796099,-122.49194,134275,34275,Geary Blvd & 32nd Ave
37.7797999,-122.49344,14278,4278,Geary Blvd & 33rd Ave
37.7796699,-122.4964,14280,4280,Geary Blvd & 36th Ave
37.7794699,-122.50068,14282,4282,Geary Blvd & 40th Ave
37.7796499,-122.5028499,16109,6109,Point Lobos Ave & 42nd Ave
37.7810899,-122.5029899,13566,3566,42nd Ave & Clement St
37.7818299,-122.50411,15511,5511,Fort Miley Hospital
37.7810099,-122.5042299,13567,3567,43rd Ave & Clement St
